time;uUpper;iUpper;gpsErr;sensorErr;uLower;iLower;qLower;lastLink;timeLeft;userTimeLeft;yy;MM;dd;hh;mm;ss;msec;flags
2333,593;11981;119;0;0;0;99;4354;1;3747;0;18;9;11;6;53;44;0;0
2333,843;11983;129;0;0;0;99;4354;1;3747;0;18;9;11;6;53;44;0;0
2334,092;11938;-100;0;0;0;99;4355;1;3747;0;18;9;11;6;53;44;0;0
2334,342;11994;46;0;0;0;99;4355;1;3747;0;18;9;11;6;53;44;0;0
2334,592;11980;143;0;0;0;99;4355;0;3747;0;18;9;11;6;53;46;25;25
2334,841;11984;139;0;0;0;99;4355;0;3749;0;18;9;11;6;53;46;50;50
2335,091;11983;126;0;0;0;99;4356;0;3749;0;18;9;11;6;53;46;50;50
2335,34;11935;-114;0;0;0;99;4356;0;3749;0;18;9;11;6;53;46;50;50
2335,59;11984;130;0;0;0;99;4356;1;3749;0;18;9;11;6;53;46;50;50
2335,84;11984;126;0;0;0;99;4356;1;3749;0;18;9;11;6;53;46;50;50
2336,089;11982;128;0;0;0;99;4357;1;3749;0;18;9;11;6;53;46;50;50
2336,339;11922;-43;0;0;0;99;4357;1;3749;0;18;9;11;6;53;46;50;50
2336,588;11985;141;0;0;0;99;4357;2;3749;0;18;9;11;6;53;46;50;50
2336,838;11985;129;0;0;0;99;4357;0;3749;0;18;9;11;6;53;48;50;50
2337,088;11983;129;0;0;0;99;4358;0;3749;0;18;9;11;6;53;48;50;50
2337,337;11984;136;0;0;0;99;4358;0;3752;0;18;9;11;6;53;49;0;0
2337,587;11997;-2;0;0;0;99;4358;0;3752;0;18;9;11;6;53;49;0;0
2337,836;11936;-113;0;0;0;99;4358;1;3752;0;18;9;11;6;53;49;0;0
2338,086;11986;146;0;0;0;99;4359;1;3752;0;18;9;11;6;53;49;0;0
2338,336;11984;139;0;0;0;99;4359;1;3752;0;18;9;11;6;53;49;0;0
2338,585;11937;-98;0;0;0;99;4359;1;3752;0;18;9;11;6;53;49;0;0
2338,835;11939;-92;0;0;0;99;4359;2;3752;0;18;9;11;6;53;49;0;0
2339,084;11991;112;0;0;0;99;4360;0;3752;0;18;9;11;6;53;50;50;50
2339,334;11985;130;0;0;0;99;4360;0;3752;0;18;9;11;6;53;50;50;50
2339,584;11957;125;0;0;0;99;4360;0;3752;0;18;9;11;6;53;50;50;50
2339,833;11916;-35;0;0;0;167;4360;0;3754;0;18;9;11;6;53;51;50;50
2340,083;11984;134;0;0;0;99;4361;1;3754;0;18;9;11;6;53;51;50;50
2340,332;11982;119;0;0;0;99;4361;1;3754;0;18;9;11;6;53;51;50;50
2340,582;11983;123;0;0;0;99;4361;1;3754;0;18;9;11;6;53;51;50;50
2340,832;11983;130;0;0;0;99;4361;1;3754;0;18;9;11;6;53;51;50;50
2341,081;11975;-82;0;0;0;134;4362;2;3754;0;18;9;11;6;53;51;50;50
2341,331;11984;127;0;0;0;119;4362;0;3754;0;18;9;11;6;53;52;75;75
2341,58;11983;127;0;0;0;133;4362;0;3754;0;18;9;11;6;53;52;75;75
2341,83;11984;125;0;0;0;99;4363;0;3754;0;18;9;11;6;53;52;75;75
2342,08;11919;-36;0;0;0;99;4363;0;3754;0;18;9;11;6;53;52;75;75
2342,329;11981;123;0;0;0;120;4363;1;3756;0;18;9;11;6;53;54;0;0
2342,579;11983;125;0;0;0;120;4363;1;3756;0;18;9;11;6;53;54;0;0
2342,828;11981;117;0;0;0;123;4364;1;3756;0;18;9;11;6;53;54;0;0
2343,078;11981;115;0;0;0;123;4364;1;3756;0;18;9;11;6;53;54;0;0
2343,328;11982;122;0;0;0;103;4364;0;3756;0;18;9;11;6;53;55;0;0
2343,577;11982;115;0;0;0;99;4364;0;3756;0;18;9;11;6;53;55;0;0
2343,827;11980;113;0;0;0;99;4365;0;3756;0;18;9;11;6;53;55;0;0
2344,076;11980;115;0;0;0;107;4365;0;3756;0;18;9;11;6;53;55;0;0
2344,326;11982;118;0;0;0;120;4365;1;3756;0;18;9;11;6;53;55;0;0
2344,576;11983;126;0;0;0;99;4366;1;3756;0;18;9;11;6;53;55;0;0
2344,825;11980;108;0;0;0;117;4366;1;3758;0;18;9;11;6;53;56;50;50
2345,075;11981;118;0;0;0;99;4366;1;3758;0;18;9;11;6;53;56;50;50
2345,324;11982;119;0;0;0;122;4366;2;3758;0;18;9;11;6;53;56;50;50
2345,574;11980;111;0;0;0;123;4367;0;3758;0;18;9;11;6;53;57;25;25
2345,824;11979;111;0;0;0;123;4367;0;3758;0;18;9;11;6;53;57;25;25
2346,073;11981;116;0;0;0;122;4367;0;3758;0;18;9;11;6;53;57;25;25
2346,323;11981;109;0;0;0;119;4368;0;3758;0;18;9;11;6;53;57;25;25
2346,572;11981;108;0;0;0;118;4368;1;3758;0;18;9;11;6;53;57;25;25
2346,822;11981;113;0;0;0;119;4368;1;3758;0;18;9;11;6;53;57;25;25
2347,072;11981;114;0;0;0;117;4369;1;3758;0;18;9;11;6;53;57;25;25
2347,321;11979;106;0;0;0;115;4369;1;3760;0;18;9;11;6;53;59;0;0
2347,571;11980;107;0;0;0;115;4369;2;3760;0;18;9;11;6;53;59;0;0
2347,82;11981;114;0;0;0;112;4369;0;3760;0;18;9;11;6;53;59;25;25
2348,07;11980;106;0;0;0;115;4370;0;3760;0;18;9;11;6;53;59;25;25
2348,32;11974;108;0;0;0;138;4370;0;3760;0;18;9;11;6;53;59;25;25
2348,569;11981;116;0;0;0;130;4370;0;3760;0;18;9;11;6;53;59;25;25
2348,819;11981;117;0;0;0;147;4371;1;3760;0;18;9;11;6;53;59;25;25
2349,068;11980;108;0;0;0;125;4371;1;3760;0;18;9;11;6;53;59;25;25
2349,318;11979;111;0;0;0;99;4371;1;3760;0;18;9;11;6;53;59;25;25
2349,568;11982;116;0;0;0;125;4372;1;3760;0;18;9;11;6;53;59;25;25
2349,817;11981;109;0;0;0;99;4372;2;3761;0;18;9;11;6;54;1;50;50
2350,067;11979;109;0;0;0;99;4372;2;3761;0;18;9;11;6;54;1;50;50
2350,316;11992;115;0;0;0;129;4372;2;3761;0;18;9;11;6;54;1;50;50
2350,566;11982;113;0;0;0;157;4373;0;3761;0;18;9;11;6;54;2;0;0
2350,816;11980;107;0;0;0;179;4373;0;3761;0;18;9;11;6;54;2;0;0
2351,065;11979;112;0;0;0;112;4373;0;3761;0;18;9;11;6;54;2;0;0
2351,315;11933;98;0;0;0;124;4374;0;3761;0;18;9;11;6;54;2;0;0
2351,564;11982;124;0;0;0;99;4374;1;3761;0;18;9;11;6;54;2;0;0
2351,814;11978;103;0;0;0;101;4374;1;3761;0;18;9;11;6;54;2;0;0
2352,064;11982;116;0;0;0;99;4375;0;3761;0;18;9;11;6;54;3;75;75
2352,313;11982;117;0;0;0;102;4375;0;3763;0;18;9;11;6;54;4;0;0
2352,563;11981;115;0;0;0;104;4375;0;3763;0;18;9;11;6;54;4;0;0
2352,812;11983;128;0;0;0;100;4375;0;3763;0;18;9;11;6;54;4;0;0
2353,062;11981;114;0;0;0;107;4376;1;3763;0;18;9;11;6;54;4;0;0
2353,312;11980;111;0;0;0;99;4376;1;3763;0;18;9;11;6;54;4;0;0
2353,561;11999;18;0;0;0;103;4376;1;3763;0;18;9;11;6;54;4;0;0
2353,811;11991;112;0;0;0;123;4376;1;3763;0;18;9;11;6;54;4;0;0
2354,06;11981;115;0;0;0;99;4377;2;3763;0;18;9;11;6;54;4;0;0
2354,31;11980;109;0;0;0;99;4377;2;3763;0;18;9;11;6;54;4;0;0
2354,56;11981;110;0;0;0;99;4377;0;3763;0;18;9;11;6;54;6;25;25
2354,809;11981;116;0;0;0;99;4378;0;3765;0;18;9;11;6;54;6;50;50
2355,059;11981;110;0;0;0;99;4378;0;3765;0;18;9;11;6;54;6;50;50
2355,308;11983;119;0;0;0;113;4378;0;3765;0;18;9;11;6;54;6;50;50
2355,558;11983;119;0;0;0;144;4379;1;3765;0;18;9;11;6;54;6;50;50
2355,808;11982;118;0;0;0;145;4379;1;3765;0;18;9;11;6;54;6;50;50
2356,057;11946;-96;0;0;0;137;4379;1;3765;0;18;9;11;6;54;6;50;50
2356,307;11982;128;0;0;0;141;4380;1;3765;0;18;9;11;6;54;6;50;50
2356,556;11982;118;0;0;0;155;4380;0;3765;0;18;9;11;6;54;8;0;0
2356,806;11981;111;0;0;0;150;4380;0;3765;0;18;9;11;6;54;8;0;0
2357,056;11980;107;0;0;0;136;4381;0;3765;0;18;9;11;6;54;8;0;0
2357,305;11982;117;0;0;0;132;4381;0;3766;0;18;9;11;6;54;9;0;0
2357,555;11981;113;0;0;0;144;4382;1;3766;0;18;9;11;6;54;9;0;0
2357,804;11981;109;0;0;0;141;4382;1;3766;0;18;9;11;6;54;9;0;0
2358,054;11979;114;0;0;0;152;4382;1;3766;0;18;9;11;6;54;9;0;0
2358,304;11982;119;0;0;0;163;4383;1;3766;0;18;9;11;6;54;9;0;0
2358,553;11982;119;0;0;0;193;4383;2;3766;0;18;9;11;6;54;9;0;0
2358,803;11981;103;0;0;0;187;4383;2;3766;0;18;9;11;6;54;9;0;0
2359,052;11982;117;0;0;0;179;4384;2;3766;0;18;9;11;6;54;9;0;0
2359,302;11982;118;0;0;0;187;4384;0;3766;0;18;9;11;6;54;10;75;75
2359,552;11981;113;0;0;0;158;4385;0;3766;0;18;9;11;6;54;10;75;75
2359,801;11982;125;0;0;0;146;4385;0;3766;0;18;9;11;6;54;11;50;50
2360,051;11982;112;0;0;0;137;4385;0;3766;0;18;9;11;6;54;11;50;50
2360,3;11981;110;0;0;0;111;4386;1;3766;0;18;9;11;6;54;11;50;50
2360,55;11995;75;0;0;0;99;4386;1;3766;0;18;9;11;6;54;11;50;50
2360,8;11943;-77;0;0;0;117;4386;0;3766;0;18;9;11;6;54;12;50;50
2361,049;11982;118;0;0;0;101;4387;0;3766;0;18;9;11;6;54;12;50;50
2361,299;11981;109;0;0;0;155;4387;0;3766;0;18;9;11;6;54;12;50;50
2361,548;11981;111;0;0;0;164;4388;0;3766;0;18;9;11;6;54;12;50;50
2361,798;11907;1;0;0;0;117;4388;1;3766;0;18;9;11;6;54;12;50;50
2362,048;11980;111;0;0;0;99;4388;1;3766;0;18;9;11;6;54;12;50;50
2362,297;11979;121;0;0;0;99;4388;1;3767;0;18;9;11;6;54;14;0;0
2362,547;11983;121;0;0;0;99;4389;1;3767;0;18;9;11;6;54;14;0;0
2362,796;11982;120;0;0;0;99;4389;2;3767;0;18;9;11;6;54;14;0;0
2363,046;11998;-14;0;0;0;124;4389;0;3767;0;18;9;11;6;54;14;75;75
2363,296;11980;117;0;0;0;200;4390;0;3767;0;18;9;11;6;54;14;75;75
2363,545;11983;119;0;0;0;204;4390;0;3767;0;18;9;11;6;54;14;75;75
2363,795;11981;111;0;0;0;198;4391;0;3767;0;18;9;11;6;54;14;75;75
2364,044;11978;111;0;0;0;99;4391;1;3767;0;18;9;11;6;54;14;75;75
2364,294;11990;113;0;0;0;99;4391;1;3767;0;18;9;11;6;54;14;75;75
2364,544;11982;116;0;0;0;99;4391;1;3767;0;18;9;11;6;54;14;75;75
2364,793;11981;110;0;0;0;99;4392;1;3769;0;18;9;11;6;54;16;50;50
2365,043;11980;114;0;0;0;99;4392;2;3769;0;18;9;11;6;54;16;50;50
2365,292;11905;-3;0;0;0;99;4392;2;3769;0;18;9;11;6;54;16;50;50
2365,542;11982;108;0;0;0;99;4392;0;3769;0;18;9;11;6;54;17;0;0
2365,792;11981;102;0;0;0;99;4393;0;3769;0;18;9;11;6;54;17;0;0
2366,041;11982;116;0;0;0;99;4393;0;3769;0;18;9;11;6;54;17;0;0
2366,291;11982;114;0;0;0;99;4393;0;3769;0;18;9;11;6;54;17;0;0
2366,54;11981;124;0;0;0;99;4393;1;3769;0;18;9;11;6;54;17;0;0
2366,79;11980;114;0;0;0;99;4394;1;3769;0;18;9;11;6;54;17;0;0
2367,04;11982;115;0;0;0;99;4394;1;3769;0;18;9;11;6;54;17;0;0
2367,289;11981;108;0;0;0;99;4394;1;3771;0;18;9;11;6;54;19;0;0
2367,539;11991;94;0;0;0;99;4394;2;3771;0;18;9;11;6;54;19;0;0
2367,788;11995;50;0;0;0;99;4395;2;3771;0;18;9;11;6;54;19;0;0
2368,038;11983;125;0;0;0;99;4395;0;3771;0;18;9;11;6;54;19;50;50
2368,288;11981;109;0;0;0;99;4395;0;3771;0;18;9;11;6;54;19;50;50
2368,537;11936;94;0;0;0;99;4395;0;3771;0;18;9;11;6;54;19;50;50
2368,787;11982;117;0;0;0;99;4395;0;3771;0;18;9;11;6;54;19;50;50
2369,036;11981;109;0;0;0;99;4396;1;3771;0;18;9;11;6;54;19;50;50
2369,286;11981;109;0;0;0;99;4396;1;3771;0;18;9;11;6;54;19;50;50
2369,536;11982;117;0;0;0;99;4396;0;3771;0;18;9;11;6;54;21;25;25
2369,785;11982;119;0;0;0;99;4396;0;3773;0;18;9;11;6;54;21;50;50
2370,035;12001;-42;0;0;0;99;4397;0;3773;0;18;9;11;6;54;21;50;50
2370,284;11981;115;0;0;0;99;4397;0;3773;0;18;9;11;6;54;21;50;50
2370,534;11982;114;0;0;0;99;4397;1;3773;0;18;9;11;6;54;21;50;50
2370,784;11981;110;0;0;0;99;4397;1;3773;0;18;9;11;6;54;21;50;50
2371,033;11979;109;0;0;0;99;4398;1;3773;0;18;9;11;6;54;21;50;50
2371,283;11983;117;0;0;0;99;4398;1;3773;0;18;9;11;6;54;21;50;50
2371,532;11982;116;0;0;0;99;4398;2;3773;0;18;9;11;6;54;21;50;50
2371,782;11981;110;0;0;0;99;4398;2;3773;0;18;9;11;6;54;21;50;50
2372,032;11981;116;0;0;0;99;4399;0;3773;0;18;9;11;6;54;23;75;75
2372,281;11982;117;0;0;0;99;4399;0;3775;0;18;9;11;6;54;24;0;0
2372,531;11983;115;0;0;0;99;4399;0;3775;0;18;9;11;6;54;24;0;0
2372,78;11981;103;0;0;0;99;4399;0;3775;0;18;9;11;6;54;24;0;0
2373,03;11982;117;0;0;0;99;4400;1;3775;0;18;9;11;6;54;24;0;0
2373,28;11982;116;0;0;0;99;4400;1;3775;0;18;9;11;6;54;24;0;0
2373,529;11973;102;0;0;0;99;4400;1;3775;0;18;9;11;6;54;24;0;0
2373,779;11976;117;0;0;0;99;4400;1;3775;0;18;9;11;6;54;24;0;0
2374,028;11983;115;0;0;0;99;4401;0;3775;0;18;9;11;6;54;25;50;50
2374,278;11981;108;0;0;0;99;4401;0;3775;0;18;9;11;6;54;25;50;50
2374,528;11944;-74;0;0;0;99;4401;0;3775;0;18;9;11;6;54;25;50;50
2374,777;11983;118;0;0;0;99;4401;0;3778;0;18;9;11;6;54;26;50;50
2375,027;11982;117;0;0;0;99;4402;1;3778;0;18;9;11;6;54;26;50;50
2375,276;11982;112;0;0;0;99;4402;1;3778;0;18;9;11;6;54;26;50;50
2375,526;11905;6;0;0;0;99;4402;1;3778;0;18;9;11;6;54;26;50;50
2375,776;11935;-100;0;0;0;99;4402;1;3778;0;18;9;11;6;54;26;50;50
2376,025;11982;113;0;0;0;99;4403;0;3778;0;18;9;11;6;54;27;75;75
2376,275;11982;112;0;0;0;99;4403;0;3778;0;18;9;11;6;54;27;75;75
2376,524;11983;122;0;0;0;99;4403;0;3778;0;18;9;11;6;54;27;75;75
2376,774;11983;120;0;0;0;99;4403;0;3778;0;18;9;11;6;54;27;75;75
2377,024;11981;112;0;0;0;99;4404;1;3778;0;18;9;11;6;54;27;75;75
2377,273;11983;119;0;0;0;99;4404;1;3780;0;18;9;11;6;54;29;0;0
2377,523;11983;119;0;0;0;99;4404;1;3780;0;18;9;11;6;54;29;0;0
2377,772;11982;110;0;0;0;99;4404;1;3780;0;18;9;11;6;54;29;0;0
2378,022;11959;105;0;0;0;99;4405;2;3780;0;18;9;11;6;54;29;0;0
2378,272;11987;130;0;0;0;99;4405;0;3780;0;18;9;11;6;54;30;0;0
2378,521;11983;116;0;0;0;99;4405;0;3780;0;18;9;11;6;54;30;0;0
2378,771;11982;109;0;0;0;99;4405;0;3780;0;18;9;11;6;54;30;0;0
2379,02;11982;116;0;0;0;99;4406;0;3780;0;18;9;11;6;54;30;0;0
2379,27;11983;117;0;0;0;99;4406;1;3780;0;18;9;11;6;54;30;0;0
2379,52;11983;124;0;0;0;99;4406;1;3780;0;18;9;11;6;54;30;0;0
2379,769;11982;111;0;0;0;99;4406;1;3782;0;18;9;11;6;54;31;50;50
2380,019;11983;118;0;0;0;99;4407;1;3782;0;18;9;11;6;54;31;50;50
2380,268;11983;119;0;0;0;99;4407;2;3782;0;18;9;11;6;54;31;50;50
2380,518;11981;111;0;0;0;99;4407;0;3782;0;18;9;11;6;54;32;0;0
2380,768;11978;126;0;0;0;99;4407;0;3782;0;18;9;11;6;54;32;0;0
2381,017;11983;118;0;0;0;99;4408;0;3782;0;18;9;11;6;54;32;0;0
2381,267;11981;111;0;0;0;99;4408;0;3782;0;18;9;11;6;54;32;0;0
2381,516;11991;68;0;0;0;99;4408;1;3782;0;18;9;11;6;54;32;0;0
2381,766;11983;117;0;0;0;99;4408;1;3782;0;18;9;11;6;54;32;0;0
2382,016;11981;108;0;0;0;99;4409;1;3782;0;18;9;11;6;54;32;0;0
2382,265;11982;110;0;0;0;99;4409;1;3784;0;18;9;11;6;54;34;0;0
2382,515;11911;46;0;0;0;99;4409;2;3784;0;18;9;11;6;54;34;0;0
2382,764;11925;-75;0;0;0;99;4409;0;3784;0;18;9;11;6;54;34;25;25
2383,014;11992;-50;0;0;0;99;4410;0;3784;0;18;9;11;6;54;34;25;25
2383,264;11981;109;0;0;0;99;4410;0;3784;0;18;9;11;6;54;34;25;25
2383,513;11983;120;0;0;0;99;4410;0;3784;0;18;9;11;6;54;34;25;25
2383,763;11983;120;0;0;0;99;4410;1;3784;0;18;9;11;6;54;34;25;25
2384,012;11982;111;0;0;0;99;4411;1;3784;0;18;9;11;6;54;34;25;25
2384,262;11983;119;0;0;0;99;4411;1;3784;0;18;9;11;6;54;34;25;25
2384,512;11983;118;0;0;0;99;4411;1;3784;0;18;9;11;6;54;34;25;25
2384,761;11982;108;0;0;0;99;4411;0;3786;0;18;9;11;6;54;36;50;50
2385,011;11981;105;0;0;0;99;4411;0;3786;0;18;9;11;6;54;36;50;50
2385,26;11987;126;0;0;0;99;4412;0;3786;0;18;9;11;6;54;36;50;50
2385,51;11952;-119;0;0;0;99;4412;0;3786;0;18;9;11;6;54;36;50;50
2385,76;11983;114;0;0;0;99;4412;1;3786;0;18;9;11;6;54;36;50;50
2386,009;11985;132;0;0;0;99;4412;1;3786;0;18;9;11;6;54;36;50;50
2386,259;11984;123;0;0;0;99;4413;1;3786;0;18;9;11;6;54;36;50;50
2386,508;11985;129;0;0;0;99;4413;1;3786;0;18;9;11;6;54;36;50;50
2386,758;11981;104;0;0;0;99;4413;2;3786;0;18;9;11;6;54;36;50;50
2387,008;11983;119;0;0;0;99;4413;2;3786;0;18;9;11;6;54;36;50;50
2387,257;11984;124;0;0;0;99;4414;2;3789;0;18;9;11;6;54;39;0;0
2387,507;11978;123;0;0;0;99;4414;0;3789;0;18;9;11;6;54;39;25;25
2387,756;11981;127;0;0;0;99;4414;0;3789;0;18;9;11;6;54;39;25;25
2388,006;11983;113;0;0;0;99;4414;0;3789;0;18;9;11;6;54;39;25;25
2388,256;11982;113;0;0;0;99;4415;0;3789;0;18;9;11;6;54;39;25;25
2388,505;11994;97;0;0;0;99;4415;1;3789;0;18;9;11;6;54;39;25;25
2388,755;11989;134;0;0;0;99;4415;1;3789;0;18;9;11;6;54;39;25;25
2389,004;11981;110;0;0;0;99;4415;1;3789;0;18;9;11;6;54;39;25;25
2389,254;11980;105;0;0;0;99;4416;0;3789;0;18;9;11;6;54;40;75;75
2389,504;11968;115;0;0;0;99;4416;0;3789;0;18;9;11;6;54;40;75;75
2389,753;11984;121;0;0;0;99;4416;0;3791;0;18;9;11;6;54;41;50;50
2390,003;11984;123;0;0;0;99;4416;0;3791;0;18;9;11;6;54;41;50;50
2390,252;11984;114;0;0;0;99;4417;1;3791;0;18;9;11;6;54;41;50;50
2390,502;11983;123;0;0;0;99;4417;1;3791;0;18;9;11;6;54;41;50;50
2390,752;11984;122;0;0;0;99;4417;1;3791;0;18;9;11;6;54;41;50;50
2391,001;11943;-58;0;0;0;99;4417;1;3791;0;18;9;11;6;54;41;50;50
2391,251;11932;-121;0;0;0;99;4418;2;3791;0;18;9;11;6;54;41;50;50
2391,5;11985;126;0;0;0;99;4418;0;3791;0;18;9;11;6;54;43;0;0
2391,75;11983;117;0;0;0;99;4418;0;3791;0;18;9;11;6;54;43;0;0
2392;11983;117;0;0;0;99;4418;0;3791;0;18;9;11;6;54;43;0;0
2392,249;11933;-136;0;0;0;99;4419;0;3793;0;18;9;11;6;54;44;0;0
2392,499;11982;121;0;0;0;99;4419;1;3793;0;18;9;11;6;54;44;0;0
2392,748;11984;118;0;0;0;99;4419;1;3793;0;18;9;11;6;54;44;0;0
2392,998;11984;128;0;0;0;99;4419;1;3793;0;18;9;11;6;54;44;0;0
2393,248;11986;134;0;0;0;99;4420;1;3793;0;18;9;11;6;54;44;0;0
2393,497;11985;123;0;0;0;99;4420;0;3793;0;18;9;11;6;54;45;25;25
2393,747;11982;109;0;0;0;99;4420;0;3793;0;18;9;11;6;54;45;25;25
2393,996;11984;123;0;0;0;99;4420;0;3793;0;18;9;11;6;54;45;25;25
2394,246;11984;123;0;0;0;99;4421;0;3793;0;18;9;11;6;54;45;25;25
2394,496;11989;88;0;0;0;99;4421;1;3793;0;18;9;11;6;54;45;25;25
2394,745;11984;131;0;0;0;99;4421;1;3795;0;18;9;11;6;54;46;50;50
2394,995;11983;119;0;0;0;99;4421;1;3795;0;18;9;11;6;54;46;50;50
2395,244;11982;112;0;0;0;99;4422;1;3795;0;18;9;11;6;54;46;50;50
2395,494;11982;113;0;0;0;99;4422;2;3795;0;18;9;11;6;54;46;50;50
2395,744;11983;120;0;0;0;99;4422;2;3795;0;18;9;11;6;54;46;50;50
2395,993;11984;119;0;0;0;99;4422;2;3795;0;18;9;11;6;54;46;50;50
2396,243;11982;111;0;0;0;99;4423;2;3795;0;18;9;11;6;54;46;50;50
2396,492;11982;115;0;0;0;99;4423;3;3795;0;18;9;11;6;54;46;50;50
2396,742;11983;118;0;0;0;99;4423;3;3795;0;18;9;11;6;54;46;50;50
2396,992;11984;128;0;0;0;99;4423;3;3795;0;18;9;11;6;54;46;50;50
2397,241;11982;111;0;0;0;99;4424;3;3797;0;18;9;11;6;54;49;0;0
2397,491;11980;120;0;0;0;99;4424;4;3797;0;18;9;11;6;54;49;0;0
2397,74;11984;122;0;0;0;99;4424;4;3797;0;18;9;11;6;54;49;0;0
2397,99;11937;-90;0;0;0;99;4424;4;3797;0;18;9;11;6;54;49;0;0
2398,24;11939;-104;0;0;0;99;4425;4;3797;0;18;9;11;6;54;49;0;0
2398,489;11985;126;0;0;0;99;4425;5;3797;0;18;9;11;6;54;49;0;0
2398,739;11983;117;0;0;0;99;4425;5;3797;0;18;9;11;6;54;49;0;0
2398,988;11982;117;0;0;0;99;4425;5;3797;0;18;9;11;6;54;49;0;0
2399,238;11983;-63;0;0;0;99;4426;5;3797;0;18;9;11;6;54;49;0;0
2399,488;11984;117;0;0;0;99;4426;6;3797;0;18;9;11;6;54;49;0;0
2399,737;11979;126;0;0;0;99;4426;6;3799;0;18;9;11;6;54;51;50;50
2399,987;11984;126;0;0;0;99;4426;6;3799;0;18;9;11;6;54;51;50;50
2400,236;11984;125;0;0;0;99;4427;6;3799;0;18;9;11;6;54;51;50;50
2400,486;11986;129;0;0;0;99;4427;7;3799;0;18;9;11;6;54;51;50;50
2400,736;11983;108;0;0;0;99;4427;7;3799;0;18;9;11;6;54;51;50;50
2400,985;11984;123;0;0;0;99;4427;7;3799;0;18;9;11;6;54;51;50;50
2401,235;11984;127;0;0;0;99;4427;7;3799;0;18;9;11;6;54;51;50;50
2401,484;11984;137;0;0;0;99;4428;8;3799;0;18;9;11;6;54;51;50;50
2401,734;11984;124;0;0;0;99;4428;8;3799;0;18;9;11;6;54;51;50;50
2401,984;11984;117;0;0;0;142;4428;8;3799;0;18;9;11;6;54;51;50;50
2402,233;11983;114;0;0;0;128;4429;8;3801;0;18;9;11;6;54;54;0;0
2402,483;11982;114;0;0;0;116;4429;9;3801;0;18;9;11;6;54;54;0;0
2402,732;11984;121;0;0;0;99;4429;9;3801;0;18;9;11;6;54;54;0;0
2402,982;11982;125;0;0;0;99;4429;9;3801;0;18;9;11;6;54;54;0;0
2403,232;11982;112;0;0;0;131;4430;9;3801;0;18;9;11;6;54;54;0;0
2403,481;11982;116;0;0;0;100;4430;10;3801;0;18;9;11;6;54;54;0;0
2403,731;11938;105;0;0;0;99;4430;10;3801;0;18;9;11;6;54;54;0;0
2403,98;11983;114;0;0;0;99;4430;10;3801;0;18;9;11;6;54;54;0;0
2404,23;11983;111;0;0;0;134;4431;10;3801;0;18;9;11;6;54;54;0;0
2404,48;11984;118;0;0;0;99;4431;11;3801;0;18;9;11;6;54;54;0;0
2404,729;11984;119;0;0;0;99;4431;11;3803;0;18;9;11;6;54;56;50;50
2404,979;11982;112;0;0;0;120;4431;11;3803;0;18;9;11;6;54;56;50;50
2405,228;11984;120;0;0;0;99;4432;11;3803;0;18;9;11;6;54;56;50;50
2405,478;11983;118;0;0;0;99;4432;12;3803;0;18;9;11;6;54;56;50;50
2405,728;11985;123;0;0;0;99;4432;12;3803;0;18;9;11;6;54;56;50;50
2405,977;11984;126;0;0;0;99;4433;12;3803;0;18;9;11;6;54;56;50;50
2406,227;12001;12;0;0;0;99;4433;12;3803;0;18;9;11;6;54;56;50;50
2406,476;11987;138;0;0;0;99;4433;13;3803;0;18;9;11;6;54;56;50;50
2406,726;11984;123;0;0;0;99;4433;13;3803;0;18;9;11;6;54;56;50;50
2406,976;11985;131;0;0;0;99;4433;13;3803;0;18;9;11;6;54;56;50;50
2407,225;11912;55;0;0;0;99;4434;13;3805;0;18;9;11;6;54;59;0;0
2407,475;11987;134;0;0;0;99;4434;14;3805;0;18;9;11;6;54;59;0;0
2407,724;11981;129;0;0;0;99;4434;14;3805;0;18;9;11;6;54;59;0;0
2407,974;11985;127;0;0;0;99;4434;14;3805;0;18;9;11;6;54;59;0;0
2408,224;11986;136;0;0;0;99;4435;14;3805;0;18;9;11;6;54;59;0;0
2408,473;11937;-118;0;0;0;99;4435;15;3805;0;18;9;11;6;54;59;0;0
2408,723;11999;10;0;0;0;99;4435;15;3805;0;18;9;11;6;54;59;0;0
2408,972;11995;-43;0;0;0;99;4435;15;3805;0;18;9;11;6;54;59;0;0
2409,222;11985;129;0;0;0;99;4436;15;3805;0;18;9;11;6;54;59;0;0
2409,472;11977;-79;0;0;0;99;4436;16;3805;0;18;9;11;6;54;59;0;0
2409,721;11941;-88;0;0;0;99;4436;16;3807;0;18;9;11;6;55;1;50;50
2409,971;11987;138;0;0;0;99;4436;16;3807;0;18;9;11;6;55;1;50;50
2410,22;11984;125;0;0;0;99;4437;16;3807;0;18;9;11;6;55;1;50;50
2410,47;11984;130;0;0;0;99;4437;17;3807;0;18;9;11;6;55;1;50;50
2410,72;11927;102;0;0;0;99;4437;17;3807;0;18;9;11;6;55;1;50;50
2410,969;11973;-96;0;0;0;99;4437;17;3807;0;18;9;11;6;55;1;50;50
2411,219;11984;118;0;0;0;99;4438;17;3807;0;18;9;11;6;55;1;50;50
2411,468;11986;134;0;0;0;99;4438;18;3807;0;18;9;11;6;55;1;50;50
2411,718;11987;134;0;0;0;99;4438;18;3807;0;18;9;11;6;55;1;50;50
2411,968;11937;-84;0;0;0;99;4438;18;3807;0;18;9;11;6;55;1;50;50
